            C,W            G,C            G,W                      MSE                     RMSE                      MAE                     MAPE                       R2                    SMAPE
  23.5196055336   3.0735524364   5.6405151336            0.66503081666            0.45129613406            0.33757792155            7403163549100            0.92302376015             28.203275161
  25.2082316546  -9.8918000026  -8.5357558450            0.44863962753            0.38542064197            0.28745900477            9484638632400            0.93949548008             27.499958142
  26.1957168957  -5.6944823839  -4.2430029602            0.54297453636            0.41160467084            0.30475803793            8031335480700            0.93521040229             28.294882238
  26.2156611748  -5.8845402806  -3.9898694440            0.54838497762            0.41371568993            0.30518276877            7876914736800            0.93518587204             28.779385103
  45.2499293150  26.3000000000  -4.5171525356            0.77241822029            0.69917628382            0.51609931367           33326618767000            0.78269501783             49.913409451
  25.2871817851  -9.6313058708  -8.3985667085            0.45238661767            0.38614044448            0.28812917279            9527468536900            0.93980964859             27.549245583
  25.2882000742  -9.6289132751  -8.3980356590            0.45092052907            0.38565954517            0.28795602693            9486678151700            0.93947808329             27.686881849
  25.0693166225 -11.2938462686  -9.6071558287            0.42778244358            0.37798192689            0.28236966718            9762887331500            0.94129289805             27.897398948
  25.3504168805  -9.4737418038  -8.3606104003            0.45372940394            0.38716320122            0.28865289345            9438312409300            0.93930347126             27.998144397
  25.4976262526  -9.0102580785  -8.1776684591            0.45986993656            0.38977894063            0.29071617262            9408885060000            0.93886309952              28.72210897
  26.5101950994  -6.4072922896  -7.0668250426            0.49881810354            0.40281739986            0.29913361995            8806061439100            0.93621026209             27.732378127
  27.0181028802  -5.6422948142  -7.2621915091            0.50610259766            0.40840339564            0.30281949298            8773429130900            0.93515874776             27.998972649
  39.6898627871  13.8369119714  24.5000000000              1.425837394            0.77218535336            0.54100763031            3508264484800            0.81158058322             40.847548299
  26.7461975830  -5.8518083939  -6.3086756881            0.51784187248            0.40640786786             0.3017745461            8465170363100            0.93596863606             27.718463485
  26.3370411320  -6.1467132447  -5.8035293974            0.51713739657            0.40572775909            0.30120911746            8435160293900            0.93565644713             27.821015932
  26.7541282085  -5.8302400250  -6.2857842155            0.51581252554             0.4059442173            0.30117522694            8487605074800            0.93596683888             27.940996772
  26.8112673381  -5.7044891513  -6.1900002028            0.52108596616            0.40835169039            0.30290143544            8447980129100            0.93549863204             27.611607864
  27.0290222846  -5.2793976250  -5.9995971503            0.52796227896             0.4108547947            0.30455231506            8369604317800            0.93493829494             27.720411821
  27.5505801241  -3.1508885148  -5.0876214282            0.55497675059            0.42412370148            0.31370517198            8099222335900            0.93203025721             27.612965852
  31.7181795628   0.6228299292  -5.4230151203            0.64266453017            0.47701053386            0.34078890563            6714971479200            0.92316663154              29.50692829
  33.3378694204  26.3000000000  24.5000000000             1.3309539136            0.74324779027            0.52122715673            3709885531500            0.80821058576             37.928370584
  27.4050902958  -4.0346551486  -5.3824592985            0.54621979253            0.41915256343            0.31009286019            8099222336000            0.93337307471             27.947717691
  27.4052631304  -4.0352445918  -5.3831244389            0.54733005782            0.41979416001            0.31014473073            8086985220400            0.93331585516             27.799759173
  27.4116969155  -4.0337553214  -5.3821904305            0.54725771346            0.41933929896            0.31024145955            8072999945600             0.9334175565             27.893335149
  27.4536161747  -4.0230113033  -5.3786283823            0.54848391576            0.41974791367            0.31021815142            7993750054400            0.93340663631             28.099864874
  27.5779911279  -3.9759071613  -5.3562300169            0.55018575385            0.42011655749            0.31060953567            8071251786200            0.93339203848             28.055333515
  28.1005503543  -3.3158224776  -4.6547856934            0.57550131634            0.43010030444            0.31548919707            7609446354000             0.9318911608             28.260255531
  23.4344980944  18.5221150994  17.8675425275            0.92764998023             0.5696421005            0.41396608995            5471738811100            0.88726169125             29.680240053
  55.0000000000   2.6496382946  -0.2481763168             1.2862580132            0.77136398766            0.53232544809            3762038952600            0.82341916666             42.303475547
  26.4391393796  -6.6205674590  -6.4294706297            0.50944797932            0.40336502577            0.29938482697            8660381491900            0.93646232856             28.169028855
  26.6283766156  -5.4731514484  -6.1466327081            0.51679210852            0.40797098302            0.30328329693            8625418304700            0.93505177242             27.504746472
  26.6211815827  -5.4605932249  -6.1374182973             0.5180076511            0.40782440138            0.30302817007            8603274952700             0.9352420401             27.499793303
  26.5788683677  -5.3853651418  -6.0822490916            0.51742421642            0.40853631377            0.30350025927            8636489980600            0.93501760969             27.780759523
  26.1460528786  -6.1147844818  -6.4362261177            0.50127670844            0.40354939647             0.3005637571            8862585258700            0.93581390396             28.082707111
  26.1240078791  -2.2016397350  -2.7238104818            0.56675240929            0.42443937233            0.31645559975            8208190936500            0.93107153962             27.941713398
  23.9631034351  -2.4484501411  -0.2522237827            0.56492706863            0.41931374741            0.31517102012            8458760445300             0.9309124063             28.105510427
  38.3324500515 -13.6467686279   6.7072439324             1.0137377041            0.68071730867            0.46774073096            4067092761600            0.85477786018             39.632617789
  26.6849715632  -5.0614632114  -5.9490139822            0.52074871246             0.4102584156            0.30484389058            8585210639400             0.9344181219             27.640421023
  26.6844545607  -5.0609252686  -5.9488060513            0.52224339923            0.41095984698             0.3055129586            8651640695200            0.93423494965             27.472700473
  26.6784365023  -5.0480041261  -5.9378462812            0.52321376936             0.4106976649            0.30495179266            8539758496000            0.93459711214             27.428747191
  26.6408278235  -4.9730038686  -5.8711563388            0.52266691787            0.41115450229            0.30548738204            8576469842400            0.93443076524             27.882695379
  24.3014793306  -0.6942775783   1.0506133944            0.59790911148            0.42996659305            0.32253981292            7994624134000            0.92872105141             28.195330317
  24.3321390657  -0.3625771201   1.0242609484            0.59618411471             0.4299391762            0.32257937144            8077370344000            0.92843995457             28.150257827
  23.7285450422   0.7098234124   1.6966728844            0.59474282081            0.43395932632            0.32626508113            8401653906100            0.92683275618             28.622884076
  18.2812613002  26.3000000000  12.2038587627             1.0887373575             0.8906138663             0.6752480208           92578440904000            0.59319276788             59.757663836
  26.6644382265  -5.0087121906  -5.9221058673            0.52145316578            0.41046141872            0.30515573893            8573556243700            0.93436384176             27.643716039
  26.6643778327  -5.0081193290  -5.9216671875             0.5209661764            0.41027057639            0.30459518239            8561610487900            0.93472348873             27.861107268
  26.6607634829  -5.0013802753  -5.9160027920             0.5217652077            0.41061934908            0.30515968726            8607353991300            0.93455886765              27.56678816
  26.1919162203  -6.2795206444  -6.7239938716            0.49791662733            0.40330977627            0.30010962532            8987578653200            0.93582684353              27.80877174
  26.5819989691  -4.8681635033  -5.7779677914            0.52340653196            0.41121401615            0.30553630719            8679902605000              0.934566076             27.711011867
  26.8570954881  -4.1245882674  -5.2331390598            0.53824182424            0.41574878673            0.30891493595            8319781775800            0.93346139742             27.777578234
  21.7890767696  14.7163570340  18.9385982705            0.91520260404            0.55254783589            0.40422539177            5763681425000             0.8955616128             30.613120943
  30.4408325240 -13.2815854137  24.3291592604             1.1344063243            0.71441962766             0.4884141683            4077873077800            0.82172085521             39.677665868
  26.6791988091  -5.1232963009  -6.0250005302            0.52092093255            0.41023939404            0.30475509176            8568020405500            0.93465584622             27.439157601
  26.6792524273  -5.1230676205  -6.0250562399             0.5197147778            0.40965893115            0.30428017778            8528395459900            0.93471732998             27.951683998
  26.6790014811  -5.1213708730  -6.0255480469            0.51956229313            0.40928904007            0.30387229923            8457303645900            0.93483742918             27.925067326
  26.6777091061  -5.1142815532  -6.0274002084            0.52000433022            0.41000181518            0.30465247817            8494306352400            0.93458787299             27.661938236
  26.5869339067  -3.3091340147  -4.3292609340            0.54679548837            0.41923182084            0.31194290331            8252769000200            0.93233728859             27.592998738
  26.4537992855  -3.3348726750  -4.2279883330            0.54659361329            0.41918687747            0.31194917626            8251312200700            0.93231868075             27.613942205
  27.8644596484  -1.1969861364  -3.9441860105            0.58178160982            0.43639759938            0.32230233224            7745802784600            0.92940516384             27.653038864
  21.3637172586  -1.8101351161  24.5000000000             0.9793026705             0.6039801897            0.43656263189            5253510250400            0.88066173794             35.365449643
  26.9462579693  -4.7226825685  -5.7623860622            0.53167496978            0.41320500135            0.30672371447            8321821295000            0.93433068353             27.617889117
  27.7986048848  -1.9603446966  -4.8616605802            0.56098208032            0.42947752815            0.31751987558            7934312635800            0.93066414515             27.609964673
  25.0936484261 -10.2269358917  -8.7246013607            0.44344078198            0.38392951992            0.28654166007            9723262385700            0.93974242217             27.511487532
  27.1465244873  -2.2710665794  -4.1322874914            0.56015237306             0.4252799425            0.31607168525            7992001894900            0.93144935723             27.844161104
  26.6988206416  -1.7624355789  -3.2116101118            0.56832282882            0.42738128202            0.31782081143            8052022033300             0.9307269195             28.039056057
  27.1622957084  -2.1788976046  -4.1717860948            0.55910436953             0.4253258938            0.31580478352            7993750054400            0.93131478344             27.687356538
  21.8469910278 -13.5704602515  -7.3206643178            0.39740416351            0.36786199577            0.27639336605           10172247981400            0.94180096912             28.092463455
  55.0000000000  16.0759922781  24.5000000000              1.697132909            0.86753778572            0.60314820463            2858240561000            0.75764162027             44.282245099
  26.6029909533  -5.0166537689  -5.8972758643            0.52138179583            0.41036420736            0.30494996144            8529852259300            0.93454218712             27.774029217
  27.3413421976  -2.4018952351  -4.5391661444            0.55919309021            0.42619984036            0.31603625113            8033375000000            0.93110521648             27.676372687
  27.3441389810  -2.3983473124  -4.5430236753            0.55931929923            0.42618058807            0.31572161278            8032500920300            0.93139862391             27.446875131
  27.3569617230  -2.3825346938  -4.5650094581            0.55841741687             0.4257812692            0.31582027107            8082906181900            0.93125567082             27.958088098
  27.3879155506  -2.3468309376  -4.6040955662            0.55688284677            0.42608597837            0.31593916846            8078535783600            0.93119249972             27.572691701
  27.8803691735  -1.8430402341  -4.6337853400            0.56732896929            0.43119510666            0.31871491207            7887403693100            0.93044791337             27.832763007
  19.6834589035 -13.7000000000  -4.8112681847            0.39516726697            0.37219489994             0.2789727493           10545188646000            0.93983131599             28.436431761
  35.6580532201  18.7219778807  11.6285660342             1.0978336296            0.67998489128            0.47744375421            4204614631700            0.84712373082             37.160816731
  26.6186616953  -5.0360846974  -5.9176392455             0.5203185994            0.41038364851            0.30490317897            8562484567600            0.93431493135             27.852135776
  26.9547755261  -2.8952469753  -4.5377300414            0.54903967936            0.42134623589            0.31290382318            8227129329500            0.93205278934             27.546029654
  26.9416582658  -2.9126276819  -4.5414499685            0.55082022924            0.42174410172            0.31318083161            8158659754300            0.93192802798             27.716113985
  26.8756201486  -2.9956890650  -4.5562731059            0.54688467959            0.42062295215            0.31258038341            8244319563300            0.93211721938             28.013302285
  26.5781222613  -4.9590258797  -5.8360862699            0.52162799422             0.4104344052            0.30485065845            8595699595500             0.9344937962             27.650975957
  21.7372310746 -13.7000000000  -5.1838177480            0.42704081958            0.37640987051            0.28143208486            9132675880400            0.94236661331             29.371918038
  24.8420471458 -13.7000000000 -15.5000000000            0.35238374798             0.3994939964            0.29753022878           13802009543000            0.92666304492             32.689366949
  46.2488314000  13.0498028531 -15.5000000000            0.61121550737            0.58966728615             0.4262097786           11774144679400            0.84763642234             42.206180223
  27.4213598830  -2.2853946706  -4.4495646452            0.56064399303            0.42665596386            0.31610803328            7936934875000            0.93125049444             27.964145556
  27.4219520573  -2.2846810259  -4.4492555575            0.56171096589            0.42716552337            0.31679928355            7934021276100            0.93082465695             27.389174438
  26.6467991234  -5.1157706792  -5.9802726995             0.5206987016            0.41022627949            0.30501843833            8629497343200            0.93460949882              27.81772887
  26.6427664709  -5.1114153544  -5.9775167883            0.51996600731            0.40985132795            0.30444377763            8579966161200             0.9344923547             27.967655189
  26.7354537615 -13.6417295975 -13.0500558025            0.40716764832            0.37085837158            0.27455171091            9695874555600            0.94415900594             28.691994242
  27.6817148181  -1.9805104016  -4.3380399964            0.56924361715            0.43029623868             0.3182437915            7884781453900            0.93055943223             27.816457923
  27.0139510199 -13.7000000000 -12.7717164250            0.41667911982            0.37264564499            0.27488911355            9390238026600            0.94455808744             29.563090908
  55.0000000000  26.3000000000   0.4946613927             1.0689707365            0.64990581808            0.46951043052            4040579011300            0.84421876146             36.025904909
  27.2539839023  -2.5079780714  -4.4882011233            0.55963222461            0.42628078348            0.31629303774            7956455987800            0.93119995539             27.987768803
  26.6605127947  -5.1328436993  -5.9974400752            0.52192250587            0.41070772523            0.30498294393            8495763151900            0.93475337163             27.453194063
  27.2509758096  -2.5117601815  -4.4885912327            0.55724241186            0.42513825196            0.31539331762            8077661704100            0.93141969157             27.868448128
  27.2341436921  -2.5306241102  -4.4887513666            0.55579178117            0.42449900984            0.31493007223            8060180110200            0.93163369986             27.442731751
  26.3807348574  -4.8146615011  -5.8023025537            0.51806744845            0.41089704379            0.30567249652            8687477962300            0.93427579172             28.036309423
  27.1526603133  -2.6266826271  -4.4956440026            0.55470762951            0.42410116136            0.31468164315            8162738792900            0.93150581012             28.026744561
  23.6809843929   5.7570118696   7.6806663439            0.71068753539            0.47144326114            0.35047147858            7003417774300            0.91830943515             28.013680479
  54.8796219904  -6.1208429893  18.1642558116             1.4912063626            0.82097018086            0.56572579716            2998093310300            0.78902573214             42.720118483
  27.5410341439  -2.1376707931  -4.4021361431            0.56581650045             0.4290769554             0.3178317531            7937808954600            0.93082036723             27.717546386
  26.7481804249  -5.2271597634  -6.0984441122            0.52031290253            0.40970072457            0.30422685316            8564232727000            0.93504734339             27.695993164
  27.5516357948  -2.1242739125  -4.3986107620            0.56629911614            0.42889914106            0.31760452065            7869922099500              0.930876243             27.535537513
  27.6109879210  -2.0512810718  -4.3796628380            0.56602246764            0.42899185835            0.31752724481            7895853129800            0.93085552123             27.935631193
  27.7311229966  -1.9093708942  -4.3446589893            0.57029580571            0.43064411669            0.31858315708            7871087538900            0.93054430325             27.637773394
  15.0000000000 -13.7000000000  -3.3721252093            0.39051006359            0.46121043355              0.344590473           18204166182000            0.90228960326             40.365394941
  27.2254953150   7.8880841442   7.4350829637            0.79639394587            0.52451317421            0.37642947422            5879059942900            0.90801344893             28.906831008
  37.4536465554  11.9439893640   1.7208697026            0.93665019386            0.63292400846            0.44300084012            4718864844700            0.87245031491             36.148808148
  26.7536369979  -5.2531428909  -6.1051905903            0.52069465536            0.40942900812            0.30412897924            8588706958200            0.93489380114             28.091940624
  26.7891380673  -4.9951569319  -6.0675265255            0.52079455661            0.41119342509            0.30526637552            8704959555800            0.93425097692             28.240044999
  26.7554767603  -5.2545480144  -6.1080751657            0.51982757452            0.40896450902             0.3036815952            8500716270100            0.93502910744             28.249035839
  26.7641827626  -5.2591010118  -6.1208133632            0.52080077292            0.40998602742            0.30453221444            8508874347200            0.93460140085             28.044996083
  27.8258178152  -1.8063119964  -4.3635743498            0.57189497857            0.43199433956            0.31922165142            7817768678200            0.93057400255             28.158078544
  27.8062025186  -1.7665600681  -4.8440142914            0.56085770333            0.42997654474            0.31808575308            8046777555100            0.93035697355             27.802351087
  22.5631225819   9.0288912686  10.6692000713            0.74160137238            0.48247050721            0.35985836033            6978943543100            0.91397266592             28.816471953
  55.0000000000  -2.7794585785 -10.3498683176             1.1096914347            0.71995780789            0.49642799174            4231419741700            0.85030867242             41.402505779
  26.9175520885  -3.0178919835  -4.4951064063            0.55099435557            0.42097420837            0.31301431782            8169440070500            0.93222819781             27.704666775
  25.1044254455 -10.2495294776  -8.7690243232            0.44127567879            0.38273248303            0.28587191878            9659454569100            0.94003120145             27.804419261
  25.1062961761 -10.2495195749  -8.7733017069             0.4431662611            0.38356704477            0.28622385833            9656249610000            0.94026602109              27.76769016
  26.8096549732  -3.1769727793  -4.4968984978            0.54894260504            0.42078269897            0.31275104531            8268502434400            0.93217983591             27.899263299
  26.3601925774  -5.2851045137  -5.6098417021            0.52020663618            0.40866510473            0.30373412209            8573264883800            0.93517197006             27.789730427
  26.5119987799  -3.5987327793  -4.4879849851            0.54432368043             0.4179693079            0.31084139769            8289480346800            0.93289925467             28.074915114
  20.1688314659  -7.5368797993   3.0304665146            0.53780948557            0.41458840362            0.31152438575            8224798450400            0.93425818349             30.318234312
  45.5149221759   6.6504847064  23.1144444599             1.4647842145            0.78594698147            0.55079255054            3345394304000            0.80826004862             42.061069589
  26.6853447598  -2.9856579606  -4.4655638944            0.54525650155            0.42080024019            0.31313461568            8296472984300            0.93192057086             27.940450881
  27.3663896472  -2.4067165727  -4.5072873642            0.56289156882            0.42766709382            0.31680088935            8032500920200            0.93110573434             27.679395802
  27.3665219281  -2.4071730980  -4.5077862368            0.55840826239            0.42524086084            0.31537114053            8037162678600            0.93134135802             27.819710549
  27.3655300850  -2.4117764166  -4.5125949985            0.56108323782            0.42711613721            0.31629044233            8068920907000            0.93120966301             27.515802277
  27.3646064025  -2.4183286720  -4.5209416389            0.55894469621              0.425856566             0.3157985612            8073291305400            0.93125100315             27.552979729
  27.3652268101  -2.4259997286  -4.5353474390            0.55860091447            0.42622663903            0.31603906408            8142634960100            0.93123187602             27.651081605
  21.0906698868   6.6868930700  10.2102517690            0.70064788325            0.46233535317            0.34764007298            7620809389900            0.91820822044             29.158146727
  28.7597385849   9.0025691430  24.2367240544             1.1688653194            0.66116981649            0.47012714507            4480823811400            0.86147019677             35.870922335
  27.4195521095  -2.3783255524  -4.5190957137            0.56006199494            0.42617131942            0.31584125071            7989962375500            0.93123859752             27.918098642
  27.4193819121  -2.3786446770  -4.5191412384            0.56004859756            0.42633614594            0.31610656632            7994041414200            0.93108877907             27.832583512
  27.4199464186  -2.3788758867  -4.5199454500            0.56161748034            0.42728284263            0.31642528945            7952668309300            0.93121280688             27.787267985
  27.4231628459  -2.3804399175  -4.5238645372            0.56183973999            0.42763757324            0.31684695168            8022594684000            0.93081652721              27.80814935
  22.7763479908 -13.6368794346  -8.6675103167            0.39476259259            0.36647594758            0.27493287373           10289957378000             0.9424318715             27.751205758
  22.6356573936 -13.7000000000  -9.0493514103            0.38785092139            0.36724761007            0.27531315518           10526832975000            0.94159853882             27.519889552
  25.0438805188   5.9666941000   6.7425961259            0.72494635287            0.48335965208            0.35540255667            6662526698400            0.91693574854             28.096287778
  32.8495258747 -13.7000000000  15.5614815517             1.0457342259            0.68764683222            0.47035379323            4132940097700             0.8424600781             39.654422238
  27.4040519573  -2.3718653155  -4.5030002624            0.55966701345             0.4262148154            0.31602999858            8048234354600            0.93110528269             27.798766751
  27.4045711702  -2.3712912180  -4.5028794740            0.55961077265            0.42638851979            0.31594210303            7974811661200            0.93112683251             27.917238988
  27.1680540204  -3.5469027376  -5.3372874108            0.54015680616            0.41873589219            0.31072116892            8212561334900            0.93282364895             27.734302682
  27.4061582333  -2.3724469111  -4.5044620825            0.56251132075            0.42770199267            0.31675806451            7970441262900            0.93107251314             27.679177329
  22.3595360492 -13.7000000000  -8.9719112030             0.3843200809            0.36826307825            0.27631290891           10763125848000            0.94078178094             27.841552179
  27.4105705781  -2.3747261500  -4.5085432480            0.56150539845            0.42669158071             0.3160985614            7894104970400            0.93120489866             27.416998945
  25.2480721117   7.5883198461   8.5262122106            0.76775563676            0.50276756069            0.36655310045            6375245842500            0.91216941892             28.440101278
  23.3455212534  -2.0700760161  16.7597957686            0.87915548111            0.56403013179            0.40694814384            5396859318300            0.89656209223             33.848389947
  22.8078278861 -13.7000000000  -9.0878549075             0.3911120997             0.3677458233            0.27578508957           10472057313000            0.94175104863             27.843315244
  22.8088343452 -13.7000000000  -9.0884082320            0.38978532534            0.36703255952            0.27530956384           10461568356000            0.94194121752             27.904375911
  26.6347732489  -5.2238019465  -5.9405293263            0.52162313316            0.40988514025            0.30439652519            8520820102800            0.93488853724             27.603485331
  27.2310729813  -2.6684523269  -3.8702180111            0.57140509508            0.42753984712            0.31632510183            7792420367600            0.93164135038             27.597726354
  27.4109038105  -2.4166621676  -4.5812119310            0.56009092074            0.42678875106            0.31637415084            8048817074400            0.93122424448             28.247251123
  23.1919904926 -13.7000000000  -9.3160546998            0.39444516675            0.36742485071            0.27528512541           10215660606800            0.94243390731             27.937129648
  22.7063373767  -1.8973027356   1.7686197343            0.57354535941            0.42004556676             0.3169711649            8417678700400            0.93040312151             27.954235094
  39.2680600281  26.2104905428   6.7042994570             0.8106708487            0.59122510373             0.4339058289            8456720926500            0.86498125323             40.248501195
  27.3380077246  -2.3660055196  -4.2142405919              0.564576139            0.42711962183            0.31646916799            7876040657000            0.93139797823             27.733065237
  27.3386175755  -2.3649898159  -4.2133821269            0.56493521047            0.42715721144            0.31640836213            7982387018400            0.93137673208              27.49850244
  27.3377356547  -2.3633767604  -4.2058126402            0.56393456672            0.42670471024            0.31644109589            7995789573500            0.93113324624             27.452637014
  25.1093507387 -10.2530206327  -8.7915363113            0.44148278942            0.38330761021            0.28596049992            9628570420000            0.93992130654             27.881843966
  27.3325315587  -2.3384108711  -4.1082477916             0.5661549517             0.4271552365            0.31608157916            7898184009100            0.93123665816             27.449289989
  27.3333770736  -2.3160109745  -4.0289734625            0.56761403865             0.4271436422            0.31657858783            7827674914900            0.93143285836             27.768165186
  27.3442409741  -2.2810004775  -3.9209328844            0.57062837934            0.42825423479             0.3170514871            7887986412900             0.9312361611             27.921321899
  55.0000000000 -13.7000000000  -5.6944014356             1.1404233671            0.73433163154            0.50165590102            3746305518100            0.84225033392             41.371385017
  22.4358063806 -13.7000000000  -8.7949426682            0.38772030291            0.36763548472            0.27565077775           10636967015000            0.94115614177             28.039512719
  27.7833419362  -2.0214742203  -5.0396948567            0.55864355637              0.429288856            0.31757562677            8056101071700            0.93067750817             27.488899665
  27.3228711438  -2.3607488351  -4.1207607013            0.56577666481            0.42729179744            0.31649353212            7922366880300            0.93107461845             27.415074763
  27.5688050195  -2.0133570397  -3.9755003894            0.57357995711            0.43026695048            0.31818528745            7780183252000             0.9305571343              27.76626224
  26.9802906161  -2.7527073958  -4.3531468073             0.5546242589            0.42344880669             0.3145171134            8203529178000            0.93184352636             27.754932976
  21.2952988417 -13.7000000000  -7.9459508289            0.38128264803            0.37117774213            0.27852569912           11222891760000            0.93905259076             28.190904182
  20.7879487399 -13.7000000000  -7.5633601179            0.37805803681             0.3738159127             0.2803566871           11469673591000            0.93783966297             28.742427062
  36.7270482134 -13.7000000000  -2.3813004775            0.82671894266            0.60261953608            0.41832821848            4734015559300            0.89128760873              38.23875253
  27.3912467049  -2.3256887168  -4.2397004212            0.56435293532            0.42682856785            0.31631255819            7929359517900             0.9312259163             28.089811478
  27.3908668043  -2.3258674273  -4.2389266464            0.56625431144            0.42768362208            0.31683556458            8020263804700             0.9310687764             27.633542865
  27.3903949050  -2.3254548926  -4.2355192415            0.56543695918            0.42747131331            0.31619130387            7883033294500            0.93129134815             27.896156023
  27.3892898436  -2.3231058895  -4.2188761287            0.56505704037            0.42738829213            0.31654838535            7936352155300             0.9311857338             27.871686991
  27.3851771593  -2.3220058293  -4.1935178914            0.56649461904            0.42807948153            0.31699732659            7941305273300            0.93104834271             27.881972052
  27.3792774513  -2.3214581931  -4.1613489648            0.56626436627            0.42706770801            0.31666338665            7943053432800            0.93130503116             27.672312968
  27.3715292888  -2.3206776078  -4.1188681137            0.56911347284            0.42912350768            0.31747507777            7887112333100            0.93101431792             27.662697963
  55.0000000000  11.6488333760  -6.4378343219             1.1793938989            0.75858416267            0.51915590356            3921121454600            0.80905085834             42.428737102
