            L,G            L,C            G,P            C,W            P,C            P,W            G,C            G,W                      MSE                     RMSE                      MAE                     MAPE                       R2                    SMAPE
  28.1479551277  21.6371694599  31.6840930742  30.3676263600  -3.3345353261  -9.3524557466  23.1147006914   8.6475393313             1.2340108709            0.94592231097            0.71427433255           87414086784000            0.54991126327             56.557984361
  -0.7541463298  32.7766421082   3.2045317629  38.6574424838   2.5867423427  -9.4181413190   1.5729988851 -12.5405352776            0.57315170181            0.49818076038            0.36526267005            9429280252500            0.89729308313             35.054864328
  11.0753524478  18.4454313381  33.9818337903  33.1064618767  30.0879741730  -6.7959622430   0.9448039154   8.4191928924              0.872013235            0.56374090218            0.40281561561            4524236435500            0.88354399088             34.319211131
   7.2559267516   8.9733979587  29.0608297401  33.1895623363  26.4512154862   7.0528258906  -4.0280700082   8.8055601946            0.98588113703            0.60919788426            0.43133680917            4570271298600             0.8863663794             37.208735765
  -0.5857744956   9.0691278377  32.0668101025  27.6532289288   4.9666528410 -13.1861057669  18.6778010742  20.4686331756             1.0088099465            0.59614244884            0.42765876174            6717010998400            0.88188654926             31.873979879
  26.1250387953  16.1102367075  13.3240644385  18.2595649998  12.1058246974 -19.6612844368   0.3298616675  13.9758712113            0.63085295752            0.59006375127            0.44345634742           17579199208000            0.85349115013             44.995034369
  33.6121175547  34.8158588987  10.7548400447  36.7897196999  18.9991353109 -11.2074717726  -2.0043247697   5.9394805332            0.75737737315             0.5214610577            0.38841958419            7131033408000            0.88486317814             35.108636947
   0.0830659364  24.9107059794   0.9539326648  54.1698409115  -1.6319280260 -23.4782231964  25.1577683555   0.6261260710            0.81589319106            0.60072041221            0.43529225081            7443371214500            0.85440657679             38.105106157
  -3.4748921680   0.7873297225   4.6320016827  32.1323231677  14.1405092700  -9.1285205609   1.4770175612   5.2338720113             0.8529058305            0.57714584948            0.40468961107            6890078775600            0.90545564025             37.526418817
  28.3979695565  26.7269988905   6.1979191224  32.8046908359   3.3036511794  11.4651823909 -13.0345685503  13.2449429725             1.1073124243            0.68726192052            0.49389868246            8656011093700             0.8073579566             42.155723538
  14.4109627674  24.2506693280   2.4554415959  48.9472013384   3.5583850978 -13.4389981238  -4.8685057421  23.3394861121             1.3671633942            0.71352648425            0.51180871632            3976188474600            0.82525788602             41.726569909
  17.3371916279  12.3679173749  29.2260760163  43.0491899332  10.6124070354  -1.0838611036  23.3041414436  18.1621303710             1.3530247301            0.72767870689            0.51391137179            4055438366000            0.83410688085             38.500864168
  25.0969055901  24.7550680214  11.8098163541  46.8409808793   3.8413205881   6.9197069785  26.2576283384 -14.3597792371              1.209259892            0.94507678312            0.72595754093          156052941990000            0.51514772633             59.747860516
  29.2133084500  -3.5639760242  27.8176411006  15.6303690860  21.1320360173 -14.1549768167  20.7213755155   4.1741776964             3.3073184266             1.4737886032             1.2254223726          542558449020000           0.039450890489             66.762105323
  10.9780540509  26.7638000659  -3.0652010948  21.0201489065   7.7666460947  -5.1316995591  12.6048457363 -11.2228189053             4.4669905594             1.6533144045             1.4129437055          889437262290000           0.051072221104             66.898847818
  -0.3918275263   9.4182049709  29.6113522804  24.7383004447  15.4732536751  -0.2888207188  -8.9155779135  -7.6220153683            0.54054877421            0.47937184169            0.35010558201           20465118961000            0.91428398281             29.369714573
  24.1112344514  34.7803542992  -3.9485248257  17.6555602792   5.2540481050   8.5878503731  13.4023902970  12.7330373014            0.83792033863            0.64542741748            0.49087026964           19344840167000            0.83229818661             45.954484261
  18.4370007291  14.7412334640   6.5903543025  30.5151050842  30.0599862994 -10.5963666738  -7.6319381998 -13.8945950783            0.77995102659            0.76528702186            0.56219861863           46866695766000            0.66618414126              50.47350288
  16.3896975457  29.8069370448  27.2193470412  50.5182895963  31.1051762186  -7.0980938481  21.5992976595  19.7002765549             1.3475602673            0.69895515426             0.5063822849            3602373730700            0.80386795432             35.133211485
  -0.5572435449  -3.7927957971   1.5812269828  47.1447643439  -4.1913267784 -12.1361682222 -10.3262433382  17.6169990739             1.2929551136            0.81004111028            0.57445980259           23533721365000            0.76406083675             46.932052607
  -1.9294495157  33.7244514337  10.6920432397  42.7275372751   4.4468866311  13.6848593009  12.9433625214  21.2373919121             1.5179829226            0.73244489841            0.52787287547            5328681103200             0.7889952827             40.976750379
  30.0224655671  29.5285424225  32.2950110648  32.0979471159   0.0220852486 -10.5020503418  23.4442061004  -1.1239357664             1.8531941176             1.1537334603            0.91302798458          264986287830000            0.29103973998             63.891714616
  25.6993508520  11.7636257529  -4.0873543524  15.5871938073  32.6925953314 -14.1341630994  11.2916372169  23.2253522687            0.70611981378             0.5512177075            0.42171908584            9782117084200            0.88291196294             43.422392465
   3.5523759028  34.7933523900  30.2071400176  26.8954488797  19.1839869604  13.6409629887  -2.5195693294   0.7593157920            0.75107483488            0.47769341295            0.35814571422            7801161164300            0.89651298588             29.716038225
  31.2397145838  29.6440652166  23.9954792419  18.3473049272   5.3964007234  -6.7452498563  -9.3606249902   8.1061756205            0.65849694651            0.64117108972            0.47641034318           29172118035000            0.80975903389             46.774831848
  15.1542404882  25.1315646892   6.8027614377  37.8623506220  -2.8423805285   1.8519834742   9.3492701305 -13.4541473365            0.83196866366            0.76600875786            0.56336669802           39301244753000            0.70853450648             47.286879819
  26.1531539411   2.1777108459  21.6289742828  39.8065207142   6.1916172379 -18.7250008825  24.2105706708  -5.1846729186              1.456233772            1.03900654268            0.78013897278          112287772300000            0.40422370212             57.297465297
  -3.0963637474  -3.5077275897  15.7684265328  24.7643460104   5.5032214305   0.2464800928  26.0751041817  18.4577653995             1.0890323005            0.67208539836            0.46554590805            5050432404200            0.87068031117             36.203775165
  -2.9263568111  33.0438610605   8.0471124650  45.6725137883  -4.8055525287   7.9729137984  -4.6911222351   3.4836739817              1.174891362            0.67948706316            0.48633752436            7249325525000            0.80296503129             43.317997273
  28.2376738913   6.5986170777  22.8063344342  15.1671878909  30.3429465294 -11.0688576344  21.5833935447   5.9206075103             4.2948704523             1.6285297096             1.3898274474          856332077060000            0.06142265592             66.757709917
  22.4878338749  30.3508700895  23.5355139076  36.1625457377   1.7097717862   4.1049218468  12.9044267960  -8.1461104843             1.1832888775            0.93284230524            0.70038737136           91500409301000            0.54291501462             55.512866613
  34.7882931505  14.6192020412  14.5143562279  24.1047698277  20.2174957404 -16.5588393402  -2.8075279363  13.8111910468            0.66196846452            0.46588004234            0.35411118716            7778143732700            0.90840556831             32.491651696
   8.8028054456   2.7617134619   8.0122479019  52.6067904573  -3.9284556968 -18.2466927979  -1.8750810326  10.1222346756             1.2206159303            0.67788289836            0.48625861684           16194074274000            0.87136926044             41.904520917
   7.1622255755  32.3374750221  34.4528447396  40.3396434439  16.2026262386 -11.1620555004  -6.8642019595  14.7060097531             1.0986685765            0.62609566659             0.4535627293            4006489903600            0.85080145701               39.1072246
  27.2669683731  -2.8315796292  -4.8915943745  49.8083697344  13.4841164168 -12.9166702092  23.5807067186  -5.9395180765            0.75227382965            0.70030011307            0.51255126648           18452113454000            0.77193340023             46.464846426
   1.8442363756  32.0013702202  18.1607325661  51.1496309409  20.0112861268 -17.5716948579   3.6150995545   3.6983453983             1.1064560998            0.68410484805            0.48105172982            4163241526600            0.82175169794             39.854919955
  21.4903946984  -1.2045751432  18.5323858711  31.9175502441   8.1043915652   6.5594929416 -12.8854108145   6.4662181753            0.98794416162            0.68412933101            0.48709812879           36098908159000            0.83886907013             41.921573359
  19.5180112951  17.5826784078  12.7368961778  51.9649471495  17.9897832318   8.9988264326  -2.3083716866  16.2724707752             1.4506657561             0.7486197782            0.53245573741            3588388455700            0.82547180402              40.80333656
  -1.5477484650  21.5103872506  31.8331924315  23.0635899245  29.9665866382   9.2735258814  -7.0554039336  22.6834344642               1.07584923             0.6513407466            0.46396567695            4242491418000            0.85792724065             36.007336174
  34.9879115654  28.0934910152  -2.3062559646  27.4710856425   2.4776957073   9.9135723411   3.5494199412 -12.1198486244             1.3376046994            0.99437081789            0.75901050483          145877780420000            0.45442088982              61.05780548
   8.4303238787   5.7931218631   0.8408483784  31.2124207408  22.3763132644  -5.5930570446  25.4723866506  12.1828993920            0.79049999357            0.54458922078            0.40356910034            6218202859500            0.88367858594             35.543603535
  19.0811173134  23.9326872763  33.6768437003  20.5714934477  -1.5198436954  -5.4473759603   3.4489572173   3.2559248128            0.87608556969            0.74937315582            0.56015201782           43909975560000            0.75522574794             49.729408423
  13.0720360116  26.4394373475   6.8762764775  35.6902837499  25.9270567554 -20.3240463157  -9.9188959629  18.2516992543             1.0259675968            0.63937756985            0.45404891785            3636754198000            0.85172275525             40.049712929
   6.9558105420  16.2367573509  24.1076262963  35.8147331844  20.9796357117 -20.2914761226  11.8090717783  15.1882280278             1.0169616904            0.64702406925             0.4533292617            4426922230800            0.84829717043             35.943873719
  -4.1879134256  22.9033287646  29.9933560615  30.8219895115   3.9286154757 -19.4507536079  -3.7875906510   5.8457628530            0.74840573802             0.5267716828            0.37353135802            6284341555700            0.89803042768             35.513945038
  10.3544090418  16.9650182029  23.8669877219  31.5624541427  24.7542979969  14.6345044654  15.3861295689  11.4463437126             1.0895504315            0.61091579325            0.43820178704            4888727663000            0.87635013802             32.053325262
  13.9588694205   5.8745084313  -4.2348270215  40.4014509525  16.2081666673  10.2709619730  16.0814612727  14.1366575992              1.389101987             0.7702301804            0.53864577786            3972109436100             0.8302610517             41.114005202
  25.1587531407   8.6744264731  33.0094673866  21.5052598548  15.1876699858 -11.3470676281   2.0430937638  -0.2357933924            0.85756035501             0.7623726826            0.56524288746           44290491581000            0.73464765777             50.732886208
   7.4116611820  -1.9743046188  18.5122313325  26.3465574242  -0.8598938669 -22.9811354140   2.5326673559 -14.8438564535            0.64195960412            0.66807445886               0.48035104           39749938991000            0.78283348687             41.503456916
  18.3510184810  22.4611830228   2.9090135289  20.8999685774  -5.2314570781 -13.7753135775  13.2813147226   7.0073746485            1.00581638875            0.85111653877            0.64281714546           74126327456000            0.63586795779             57.444511891
  16.3415594302  -1.1565085767   1.1439155206  46.2090147520  17.5925972089 -14.0529080301  10.7019495894   3.9119507292             1.1159532909            0.70723689079            0.48549446257            4138767295500             0.8538243833             40.157696523
   2.2152899614  16.9124711783  26.5190201808  43.1252191288  21.4638119263   6.6127460100   5.9384341853  20.7840488348             1.4307259977            0.75629405316            0.53444010749            3458441942900            0.81860272895             40.917177492
  19.8336108580  27.6086990473  -4.2074954545  43.7568581151   5.1795805232  10.5808601529  -8.1115751659   8.8960148885             1.2015909714            0.66599703982            0.48088527717            5914897209900            0.82012974401             41.988696707
  27.4887626497   9.2894672080  27.2217591390  32.8637933368   3.7051880211  -5.4497437971  17.9544824842  -3.2578241619              1.186523282            0.93495670553            0.70180076014           89021810682000             0.5378648071             56.392475455
  32.6798158167  -4.4502099518  32.9834579447  40.0673183705  26.4077399930   8.0146156995  -7.4223228852   3.8852546934             1.0423878978            0.63351410946            0.46003327906           22185890496000            0.87884662818             40.139787994
  27.8742666599  19.6637544119  -2.8680333682  45.7687775951  30.8617606019 -19.6761413026  22.9565667724  10.6399208653            0.88522728505            0.74073459347            0.55089151199           33509010060000            0.76227125725             53.128374592
   8.8384302135  30.5466575758  13.6980606874  47.8596671216  -3.5902585157 -17.4232798563   0.5600362360  20.0636007084             1.3096730145            0.68122549291            0.49361024689            4680405338700            0.82925347504             41.386912919
  21.3393363261  21.1907243887   0.7227736237  22.7159811734  22.2384194410 -17.2537708483 -10.1636608612   5.1121749503            0.48181059849            0.40727809598            0.30844771882            7641495942400             0.9232585376             31.956810867
  24.2539110246  28.9577064521  32.1038782513  20.7794357159   8.7211193888  -5.2206966172  19.1950317816   1.9023461222             2.6400208284             1.3541490985             1.0998540238          407125629460000           0.087012304586             66.216406224
   6.6071493900  12.5235183189  -2.5375817491  42.9637984518   5.0967624413  -2.3071174995   3.8975670484  18.7923826283              1.311620723            0.70866186033            0.50303401481            5338295979600            0.84741227359             39.924264722
   4.3385948677  10.3762094537  23.4480760482  34.1639435445  13.9880388548  -9.5077499134  -8.7862927101   4.6644404923            0.82833800435            0.56505701047            0.39880281507            5715024322700             0.9029276564              37.80466929
   3.1081321085  -3.9873443203  29.1370038524  15.6577470590  -0.8460837134   8.1584384479  -2.6853365205  14.5932539638             1.1996811839            0.86491664762            0.62367649484           73592847490000             0.7005682293             40.741337765
  -1.6181060838  18.5220210785  27.8150052044  33.3015672156   3.7118983747 -10.7949735324  20.8380583143  -2.2184300138            0.94475520036            0.82955780004             0.6191619323           65373293517000            0.64362359902             55.045311347
  -0.5060802425  19.6378860522   2.1958081564  47.6345905989   4.6304063926  -4.0398513443 -10.5608253181  19.2186542213             1.3413485064            0.76172546296            0.53196206606            4529772273500            0.79567894037              43.23172397
  -0.9191632482  29.7123784632   3.8201865212  20.2458976449  15.9452405688  12.9257931381  12.0379932611   1.7713495832            0.81523247038            0.72489314561             0.5396034147           31932753033000            0.76785657853             52.534112148
  19.0509157692  21.6377035969  18.0590189359  47.0305401871   9.7562501181 -19.5052903249  -3.2327326266  -4.7633673369            0.83068770823            0.55747893104            0.39623786242            5733962715700            0.89254368371             34.722901245
  -1.7459691962   5.8164356371  19.4667202496  21.6448025060  12.9363669197 -22.0671841564   3.6712854409   1.6112528589            0.54531219851            0.59174799215            0.43834494053           20801930998000            0.83646907192             45.879286673
  24.2259358871  29.0721050605  -3.3156032693  35.6890383149   6.6927600187   3.4481500024  15.5172660640  23.5953455002               1.35684801            0.66817637169            0.48775014883            5257297929100            0.83398153479             36.659610786
   8.0016053071  18.1262667210   3.6118933352  47.7994846044  14.2673742533  14.2489701624  23.2946863021 -15.1548554647            0.81154428203            0.74046691968            0.54949533575           50613001282000            0.74243695835              52.40456531
   4.9787223166   1.1134754718  20.6115108778  36.1849440872  31.1372377357 -23.2553407089  18.4392968828   3.6726229342            0.68534405397            0.65982872504             0.4813611983           16042275769000            0.79948157886             46.583733947
  24.4151683449   6.0674940525  27.9834656733  30.6423238515  -4.8149426428  -2.6258406624  -4.8814132628  21.7870598259              1.214055896            0.73410686354            0.53314453709           43405631582000            0.82337269824             40.631468105
  23.3289152089  21.3946450470  31.7788093818  24.8891919960   4.8142091692  -5.1087180757   8.4538798691  14.5630143011            0.91143666398            0.60645471457            0.45669991602           17586483206000            0.86127662408             36.285579878
  13.7630775425  -1.6762848054  10.5475429899  53.3741857263  13.8814341065   9.6087495503   4.0271846502  15.0341322826             1.4566263422            0.74671113894            0.53134402624            8264714755800            0.84002798292             42.321083997
  12.1957049248  20.9365528751  25.7521640187  44.9216524790   1.3188835377  16.3606436814  -8.6185473136   7.5496050305             1.1953519444            0.65328465963            0.47734700419            9297294220600            0.82860336044             41.992227908
  12.8056056131  27.1672539568   7.6076562022  30.2688869219  30.4919452793  16.2591805597   2.1494938727  19.3624624478              1.212648666            0.63273136144            0.46230357824            4265800209400              0.851095025             35.226426902
  30.2938494062  -0.0452267698  22.3427636930  44.9395509948  16.9799062588  -0.8003708428  -4.1479148964   6.6694348259             1.1291411846            0.64257687922            0.46881199759           20362851639000            0.87812583139              40.12820377
  33.0159143286   6.8647648098  21.5203233999  34.1907764438  17.3681051651 -11.7874072846  -2.2934541135  10.8027217170            0.90883348834            0.55048655017            0.40665182421           13942736373000            0.89538515107             35.801554312
  26.5439927519  10.3693936018  14.2981895924  49.7312856396   3.8273645576 -16.4746070957   3.6785052786  -5.4495211080            1.00480916575            0.65185687145            0.46610579033           17354852090000            0.86492691436             36.550869183
   8.2728852970  23.1718656192   4.0251873541  18.2841609369  10.4844113169 -17.8747976081  12.5573770361  10.3818916496             1.0693703148            0.88559233459            0.67109659125           86773386378000            0.58773758463              59.02037689
  -3.5566932271  22.3665483539  14.4932316702  29.3437402438   0.0261073938 -20.3842425699  20.7280566236  16.6208721765            0.91477314032            0.59448305302            0.43211606637            6167797598200            0.86725974542             30.634254238
   1.1198826598  28.0131688751  24.0513278123  41.5540406678  29.5864633454 -10.7354694252   9.5068549117   5.4804824570             0.9055522218            0.57573167006            0.41876332984            4757032991000            0.86282172168             31.175703358
  12.6640007517  34.7119123793  -4.3356833697  31.5787580026  -4.1823179890  -6.6732403481 -13.3524882373   0.8895007039            0.74780574016            0.52737545747            0.38345305378            8416513260700            0.86244085823             39.089681694
  18.8577313458  -2.0482743533   1.6187795964  43.6233012804  32.0598305735  11.5565510461  14.8206441706  -6.9513971224            0.93581050726            0.63284261943             0.4459792205            4110505385900            0.87530822712             37.252972639
  15.9283301666  19.1877847448   1.4197647085  31.0911254737   3.7373599216   1.8248239795  17.4176306204  -5.3209764788               1.06620742            0.88495983888            0.66096107855           74289488996000            0.58812298725              55.19482747
  32.2954692949   9.1118572926  24.3336324892  18.9174683647   0.3283792732  10.9264376007  11.8764861886  23.2485108992             1.4951052475            0.90728740317            0.66065542491           59146349862000            0.71706387712             36.134156461
   3.8468412134   7.4262421674  32.5993420199  18.4822597566   5.4413941175 -16.1037911186   2.1333916844 -12.3949631933              2.792002184             1.3661220093             1.1277357227          476702954880000           0.134818871989             65.777347046
  13.9701614632   4.9713572758  -2.1619831571  38.2912392402  -4.5821268447  -7.7821952957  12.3793945545  -2.5841043340            0.91064475776             0.6152583934             0.4391357617           15781217302000            0.89028905569             35.558748437
  -3.6381915611  24.6516503724   7.5778398291  54.1095069046  13.6963134311   6.2384960448  -7.7663603971  10.9803886212             1.3960758464             0.7654949989            0.53822495734            3799624378800            0.80205582873             42.966267704
  19.3031474693  19.1733852018  22.7082804535  40.4664766583  17.9192536917   2.6962544069  14.0748907341   8.6990718887             1.0900675985            0.61867608945             0.4448808767            4930100767800            0.87229432448             32.854988794
  22.9460087080   2.3655694237  24.3093217498  29.0205572932  -3.1386838245 -16.9611177283  -6.8910258382   5.7398348398            0.94237896471            0.71069347533            0.49215665327           45288981936000            0.82224826128             36.747454676
  17.8345392863  17.1865292330  20.4552751177  30.0718682841   7.6853416128  -6.5213006958   2.2975425227 -13.3759849238             1.0661281824            0.89009469008            0.66891282414           94740914041000            0.55918562881             57.709949025
  21.1152535855  31.0733307093  24.9786000872  26.2138272291  25.1362868652  13.8222295743  -5.1351228578  13.5153326313            0.98468862385            0.56090264929            0.41666995128            5524183592100             0.8777482645             34.436798844
  -3.0487053758  24.3731326744   8.6717196773  45.7343475010  28.8975832720  15.5404855466  -6.7849843683  -4.5297638323             1.0972454753            0.68554636153            0.48248825816            4138184575900             0.8484495857             40.502167966
  16.9490961885  32.5299216241   7.3323838922  52.5317543751  29.9787989382 -14.7341896542  18.9634078432   6.7840327777            0.90469504484            0.65562546602            0.48026472398            9837475463600            0.82938742759             42.556781271
  11.3296506377  12.7061127418   3.7022545535  21.7109702005  12.4048631121  -7.0861899223  14.8007501048   9.8075101862            0.72597154356            0.62727738851            0.46968466543           16483686007000            0.84263509529             45.838915275
   9.1195341658  23.0413652009  32.1291300230  42.3745019096   4.1560965452 -15.7163067437  -6.0907634897 -10.7209588998            0.66621250556            0.49412777049            0.35739236431            9113446127500            0.90651390148             32.048460319
   0.8157952640  25.0515177177  22.0335605611  43.0648319314  16.3441377851   5.7268163141  22.2515748345  19.0374246303             1.4596342929            0.76739612167            0.54283323968            3650156753100            0.79734919392             40.311870976
  34.3295665364  -3.6388071477  33.3869273914  31.2168592704  12.3583200931  14.0965521665   5.6259478866  18.8094937740             1.5077817568            0.85631431799            0.60487330097           48876787673000            0.77836028274             39.143784391
  14.4862470964  15.7382972484  16.9298455631  18.7982128536   5.4609468578  -5.4055650315  11.4094195839   3.3793452897             1.0756346136            0.88242434464            0.67038249574           90057012385000            0.60538701727             58.998243745
  12.3576705569  34.2173022115  24.4167474990  25.9319774427  13.7051239220   0.2929664253   6.5111786763   2.9546075643            0.89067799332            0.78456842024            0.58401856432           40837876835000            0.70568248286             52.345837285
  11.9478959167  27.4899233879   9.3448343284  50.1456205526  18.1977532576  -0.2909650927  -7.1341412963  11.3826678316             1.2807688935            0.70220093474            0.50219338953            3657440750600            0.83232893568              41.04092293
  14.4068050551   6.6438627453  26.2923658627  15.5158954933   5.3170384584 -16.8695410097 -12.0983233485 -11.7703002777            0.87465016997              0.808319456            0.61077522215           95181450203000            0.61562068701             59.404788716
  -0.9546717894  11.2748918729  19.4557974852  15.3283227285  22.8200547726 -14.3952623796  10.9927259335   5.4887070773             1.5858081379             1.0735483347             0.8446817775          212551121780000            0.36687276962             63.049132408
  34.9782442383   6.2815653879  11.6082031369  44.4276013627  20.8266616523   1.4526954627  16.5860324675  -9.8320232723            0.96992788998            0.83392706227            0.61321059791           36003050753000             0.6507585913             48.625903217
   4.4138462868  32.1351489735  34.1887221746  33.7378965879  22.6442558858  -3.3515262909  14.9162016749   2.0212888899            0.91341485255            0.80051352232            0.60100138633           62351891415000            0.68820848597             55.863890929
  14.6073285961  -4.4648798077  31.0575525849  45.8829102203  32.9605639743   1.5657622976  16.3496568582 -14.7682398241            0.72285762758            0.70726719083            0.51818518863           25860521480000            0.75253415479             48.054609874
  33.7895811748   3.4966675340  13.0792767282  39.6421552239  16.3289118763 -22.4339555940   2.2989647025  15.7282889918             1.0228373215            0.58803190111            0.42625067365            9278064467600            0.88667486842             37.356374505
   8.6336290653  28.1251149185  33.4348411002  29.1338762628  32.7473748765   6.5818533287  13.4880752945  19.3357444688             1.1060889231            0.59640557495            0.44140190524            4498014044900             0.8571368558             31.117705299
  -3.6750038096  -2.0585516111  26.9139444042  32.4270363674  19.0866462574   8.3842639476  25.4273851719  22.5992378819             1.4774785495             0.8355083296             0.5733226631            3255072736800            0.77910166202             43.475037206
  16.2376552730  13.1728641535  20.3790157488  32.1541715958  24.0123695333 -16.0954521315  14.4635696637   7.5741431384            0.77863720978            0.69629146588            0.51084975651           15927188610000            0.78574981929             45.525679169
  19.4442569576   3.3712076901  12.6266042418  33.4695454181   1.5339240181 -11.1713825384  -6.4681938356   2.8796243281            0.91598026326             0.6487732213            0.45608743711           34617925815000            0.86465627617             38.114154648
  25.7543739297   1.3445863754  27.0058921540  24.4677420920  20.1473694416  -3.9359076534  23.0692012398  -2.8616821516             2.2807861195             1.2717171604            1.01001348814          301441820520000            0.15274139023              65.13310896
   1.6470843411   2.1910585538  -1.9108390790  51.8209185192  26.9321569881   4.8668858561   8.8750305665  18.8005877946             1.6155054309            0.86670542561            0.59560130486            2982359876000            0.77108920104             43.954954162
  14.2135760249  18.3037831877  -1.9720796791  16.2269553816  10.9139662438  12.6857732946  20.8915070670  -6.3646572553             3.4807934151            1.45988683204            1.23754036564          735268836090000         0.16650789934413             65.401900802
  -3.8284375887  33.1514166857  18.7161590760  17.7975544577  12.6426062603 -11.2399688881  -0.6419389492  21.0528260061             0.8235657042            0.55201342978            0.40600286436            6901733171200             0.8826659497             34.912830051
   9.2475961187  17.6549310680  33.6679479111  26.5082813203   6.2000714550  14.2362044302  -4.5931393036  -2.1905547311            0.83791534308            0.61355476039             0.4506868756           31414423782000            0.86364158547             32.292988134
  12.4031113987  26.2165043087   1.5667952197  20.1658030516   7.4364847111 -19.8692271917  24.7528733827  16.7251712895             1.1485749688            0.91683634732            0.70267502046          122703597150000            0.56227174342             60.366745545
  27.9466599460  -0.4129010491  33.9399685380  33.0390598680  17.3475808708  12.8254114272  25.6531409524  13.7506834024             1.1207031439            0.64252324155            0.48226787008           19832285272000            0.86539740763             37.196933266
  13.7357249759  14.7107597991  16.5592084210  43.7396560130  18.9317689302  10.6279230102  11.8904838025  -2.2093263540             1.0567511896            0.64855674916            0.45984363364            4796949296500            0.87384486085             36.590616966
  23.8779899835  32.6936909998  33.2585116734  23.1809149999  30.5642873634   3.6122446954   0.7459294895 -11.8458698874             3.4724171226             1.4783685045             1.2461549655          657605982260000           0.111926069408             66.127502201
